user_id,signup_date,channel,device,plan,email_verified,first_feature_used,paid_conversion,profile_completed,signup,team_invited,furthest_stage,furthest_stage_order,converted,hours_to_verify,hours_to_profile,hours_to_activate,hours_to_team,hours_to_paid,hours_to_convert
U00159,2024-07-03,organic,desktop,freemium,2024-07-03 00:06:00.000000,,,2024-07-03 05:15:10.624250,2024-07-03,,profile_completed,2,0,0.1,5.152951180555556,,,,
U00160,2024-10-13,organic,desktop,free_trial,2024-10-13 00:45:15.511731,2024-10-13 02:23:27.898957,,2024-10-13 00:51:15.511731,2024-10-13,,first_feature_used,3,0,0.7543088141666667,0.1,1.5367742294444444,,,
U00161,2024-12-29,referral,desktop,freemium,2024-12-29 02:40:01.792319,,,,2024-12-29,,email_verified,1,0,2.667164533055556,,,,,
U00162,2024-08-30,organic,tablet,free_trial,,,,,2024-08-30,,signup,0,0,,,,,,
U00163,2024-05-29,organic,mobile,freemium,,,,,2024-05-29,,signup,0,0,,,,,,
U00164,2024-05-28,organic,tablet,freemium,,,,,2024-05-28,,signup,0,0,,,,,,
U00165,2024-06-01,paid_search,desktop,free_trial,,,,,2024-06-01,,signup,0,0,,,,,,
U00166,2024-10-24,referral,desktop,free_trial,2024-10-24 01:20:19.211747,2024-10-24 22:34:54.873263,,2024-10-24 01:26:19.211747,2024-10-24,2024-10-27 23:35:24.408097,team_invited,4,0,1.3386699297222222,0.1,21.14323931,73.00820412055555,,
U00167,2024-04-27,referral,mobile,free_trial,2024-04-27 00:06:00.000000,,,2024-04-27 08:32:04.942123,2024-04-27,,profile_completed,2,0,0.1,8.434706145277778,,,,
U00168,2024-03-01,organic,desktop,freemium,2024-03-01 00:59:46.781697,2024-03-01 17:07:03.323648,,2024-03-01 17:01:03.323648,2024-03-01,,first_feature_used,3,0,0.9963282491666666,16.021261653055554,0.1,,,
U00169,2024-05-02,paid_search,mobile,free_trial,2024-05-02 00:56:20.827152,,,,2024-05-02,,email_verified,1,0,0.9391186533333333,,,,,
U00170,2024-01-09,paid_search,desktop,freemium,,,,,2024-01-09,,signup,0,0,,,,,,
U00171,2024-02-08,paid_search,tablet,free_trial,2024-02-08 04:55:18.066873,,,2024-02-08 05:01:18.066873,2024-02-08,,profile_completed,2,0,4.9216852425,0.1,,,,
U00172,2024-02-02,organic,desktop,freemium,,,,,2024-02-02,,signup,0,0,,,,,,
U00173,2024-10-08,organic,tablet,free_trial,2024-10-08 01:55:29.517746,2024-10-08 02:07:29.517746,,2024-10-08 02:01:29.517746,2024-10-08,,first_feature_used,3,0,1.9248660405555558,0.1,0.1,,,
U00174,2024-09-20,paid_search,desktop,freemium,2024-09-20 01:32:52.519442,,,2024-09-20 01:38:52.519442,2024-09-20,,profile_completed,2,0,1.5479220672222223,0.1,,,,
U00175,2024-09-11,paid_search,desktop,free_trial,2024-09-11 06:47:44.313239,2024-09-13 19:09:18.060479,2024-09-19 12:16:55.407437,2024-09-11 18:44:01.887400,2024-09-11,2024-09-17 19:17:43.870496,paid_conversion,5,1,6.795642566388889,11.938215044722222,48.421159188611114,96.14050278250001,40.98653803916667,204.28205762138887
U00176,2024-06-17,paid_search,desktop,free_trial,2024-06-17 03:25:14.855473,2024-06-23 15:17:01.916649,2024-07-10 12:51:17.287610,2024-06-18 01:08:51.276634,2024-06-17,2024-06-27 08:21:19.842716,paid_conversion,5,1,3.420793186944444,21.726783655833334,134.13628889305556,89.07164612972223,316.4992902483333,564.8548021138889
U00177,2024-09-18,paid_search,desktop,free_trial,2024-09-18 01:49:35.440920,2024-09-20 03:37:21.937514,,2024-09-18 01:55:35.440920,2024-09-18,,first_feature_used,3,0,1.8265113666666666,0.1,49.69624905388889,,,
U00178,2024-02-28,referral,tablet,freemium,,,,,2024-02-28,,signup,0,0,,,,,,
U00179,2024-11-24,paid_search,tablet,free_trial,2024-11-24 00:06:00.000000,,,,2024-11-24,,email_verified,1,0,0.1,,,,,
U00180,2024-07-01,organic,tablet,freemium,,,,,2024-07-01,,signup,0,0,,,,,,
U00181,2024-12-08,referral,tablet,freemium,,,,,2024-12-08,,signup,0,0,,,,,,
U00182,2024-02-25,referral,mobile,free_trial,2024-02-25 00:06:00.000000,,,2024-02-25 02:17:52.252130,2024-02-25,,profile_completed,2,0,0.1,2.197847813888889,,,,
U00183,2024-06-30,organic,desktop,free_trial,2024-06-30 01:56:01.347782,,,,2024-06-30,,email_verified,1,0,1.9337077172222221,,,,,
U00184,2024-09-11,paid_search,mobile,free_trial,2024-09-11 00:06:00.000000,,,,2024-09-11,,email_verified,1,0,0.1,,,,,
U00185,2024-06-29,organic,desktop,free_trial,2024-06-29 00:06:00.000000,2024-06-30 18:45:20.488786,,2024-06-29 00:12:00.000000,2024-06-29,,first_feature_used,3,0,0.1,0.1,42.55569132944444,,,
U00186,2024-06-11,paid_search,mobile,free_trial,,,,,2024-06-11,,signup,0,0,,,,,,
U00187,2024-03-01,organic,desktop,freemium,,,,,2024-03-01,,signup,0,0,,,,,,
U00188,2024-05-19,paid_search,mobile,free_trial,2024-05-19 00:06:00.000000,2024-05-19 00:18:00.000000,,2024-05-19 00:12:00.000000,2024-05-19,2024-05-23 09:34:29.806519,team_invited,4,0,0.1,0.1,0.1,105.27494625527777,,
U00189,2024-03-28,organic,desktop,free_trial,,,,,2024-03-28,,signup,0,0,,,,,,
U00190,2024-04-20,paid_search,desktop,freemium,2024-04-20 02:09:28.392720,,,2024-04-20 03:20:05.523143,2024-04-20,,profile_completed,2,0,2.1578868666666664,1.1769806730555554,,,,
U00191,2024-09-06,referral,desktop,free_trial,2024-09-06 02:24:27.897259,2024-09-08 06:58:27.885495,2024-09-14 10:19:22.024755,2024-09-06 02:30:27.897259,2024-09-06,2024-09-08 07:04:27.885495,paid_conversion,5,1,2.407749238611111,0.1,52.46666339888889,0.1,147.24837201666665,202.32278465416667
U00192,2024-08-18,organic,desktop,freemium,,,,,2024-08-18,,signup,0,0,,,,,,
U00193,2024-08-09,referral,desktop,freemium,2024-08-09 01:09:58.296448,2024-08-09 01:21:58.296448,,2024-08-09 01:15:58.296448,2024-08-09,,first_feature_used,3,0,1.1661934577777777,0.1,0.1,,,
U00194,2024-05-12,referral,desktop,free_trial,2024-05-12 01:31:48.046479,2024-05-12 22:48:32.400545,2024-06-01 22:01:54.470846,2024-05-12 22:42:32.400545,2024-05-12,2024-05-18 03:31:44.638505,paid_conversion,5,1,1.5300129108333331,21.178987240555557,0.1,124.7200661,354.5027312058333,502.0317974572222
U00195,2024-12-16,referral,desktop,free_trial,2024-12-16 03:47:22.037290,2024-12-16 05:57:58.506782,,2024-12-16 05:51:58.506782,2024-12-16,,first_feature_used,3,0,3.7894548027777777,2.076797081111111,0.1,,,
U00196,2024-02-01,organic,desktop,freemium,,,,,2024-02-01,,signup,0,0,,,,,,
U00197,2024-05-05,referral,desktop,freemium,2024-05-05 00:55:46.548038,,,2024-05-05 01:51:21.429066,2024-05-05,,profile_completed,2,0,0.9295966772222222,0.926355841111111,,,,
U00198,2024-02-13,organic,mobile,freemium,,,,,2024-02-13,,signup,0,0,,,,,,
U00199,2024-05-03,organic,desktop,freemium,2024-05-03 00:06:00.000000,,,,2024-05-03,,email_verified,1,0,0.1,,,,,
U00200,2024-12-17,referral,desktop,free_trial,2024-12-17 01:12:54.422941,2024-12-19 12:10:08.690036,,2024-12-17 01:18:54.422941,2024-12-17,,first_feature_used,3,0,1.2151174836111112,0.1,58.85396308194444,,,
U00201,2024-05-13,paid_search,desktop,free_trial,2024-05-13 00:06:00.000000,2024-05-16 18:21:32.960888,,2024-05-13 04:18:43.049650,2024-05-13,2024-05-16 18:27:32.960888,team_invited,4,0,0.1,4.211958236111111,86.04719756611111,0.1,,
U00202,2024-11-27,paid_search,desktop,freemium,2024-11-27 00:06:00.000000,2024-11-28 10:33:03.035702,,2024-11-27 00:12:00.000000,2024-11-27,2024-11-29 15:42:16.275943,team_invited,4,0,0.1,0.1,34.350843250555556,29.153677844722225,,
U00203,2024-06-29,organic,desktop,freemium,2024-06-29 00:21:37.256353,,,,2024-06-29,,email_verified,1,0,0.36034898694444445,,,,,
U00204,2024-09-12,referral,mobile,freemium,2024-09-12 03:32:39.037955,2024-09-14 00:58:54.093341,,2024-09-12 03:38:39.037955,2024-09-12,,first_feature_used,3,0,3.544177209722222,0.1,45.337515384999996,,,
U00205,2024-06-15,paid_search,desktop,free_trial,2024-06-15 00:06:00.000000,,,,2024-06-15,,email_verified,1,0,0.1,,,,,
U00206,2024-04-07,paid_search,desktop,freemium,2024-04-07 00:44:00.162485,,,,2024-04-07,,email_verified,1,0,0.7333784680555555,,,,,
U00207,2024-10-05,referral,desktop,free_trial,2024-10-05 00:06:00.000000,2024-10-05 10:55:21.824051,,2024-10-05 10:49:21.824051,2024-10-05,2024-10-12 04:15:55.866355,team_invited,4,0,0.1,10.722728903055556,0.1,161.3427895288889,,
U00208,2024-12-19,organic,desktop,free_trial,2024-12-19 00:06:00.000000,2024-12-19 00:18:00.000000,,2024-12-19 00:12:00.000000,2024-12-19,,first_feature_used,3,0,0.1,0.1,0.1,,,
U00209,2024-04-06,organic,desktop,free_trial,,,,,2024-04-06,,signup,0,0,,,,,,
U00210,2024-10-11,paid_search,mobile,free_trial,2024-10-11 00:06:00.000000,,,,2024-10-11,,email_verified,1,0,0.1,,,,,
U00211,2024-04-05,referral,desktop,freemium,2024-04-05 01:22:49.836350,,,2024-04-05 01:28:49.836350,2024-04-05,,profile_completed,2,0,1.3805100972222222,0.1,,,,
U00212,2024-09-18,organic,mobile,free_trial,,,,,2024-09-18,,signup,0,0,,,,,,
U00213,2024-10-14,organic,desktop,freemium,,,,,2024-10-14,,signup,0,0,,,,,,
U00214,2024-06-13,organic,desktop,free_trial,2024-06-13 00:06:00.000000,2024-06-13 18:07:58.287689,,2024-06-13 08:13:57.387181,2024-06-13,,first_feature_used,3,0,0.1,8.132607550277777,9.90025014111111,,,
U00215,2024-09-25,referral,desktop,free_trial,2024-09-25 02:04:47.291554,2024-09-27 11:57:49.140906,,2024-09-25 02:12:40.034289,2024-09-25,2024-10-01 04:14:55.394964,team_invited,4,0,2.0798032094444445,0.13131742638888888,57.75252961583334,88.28507057166667,,
U00216,2024-04-09,organic,desktop,free_trial,2024-04-09 00:06:00.000000,,,,2024-04-09,,email_verified,1,0,0.1,,,,,
U00217,2024-01-29,paid_search,desktop,free_trial,2024-01-29 00:09:45.647824,,,2024-01-29 18:44:17.699696,2024-01-29,,profile_completed,2,0,0.1626799511111111,18.575569964444444,,,,
U00218,2024-02-05,referral,mobile,freemium,2024-02-05 00:24:32.146376,,,2024-02-05 15:24:24.313500,2024-02-05,,profile_completed,2,0,0.4089295488888889,14.997824201111111,,,,
U00219,2024-06-12,organic,mobile,free_trial,,,,,2024-06-12,,signup,0,0,,,,,,
U00220,2024-11-25,paid_search,desktop,free_trial,2024-11-25 00:06:00.000000,,,,2024-11-25,,email_verified,1,0,0.1,,,,,
U00221,2024-02-16,paid_search,desktop,free_trial,2024-02-16 00:57:39.582332,2024-02-20 10:05:10.115224,,2024-02-16 01:03:39.582332,2024-02-16,,first_feature_used,3,0,0.9609950922222222,0.1,105.02514802555555,,,
U00222,2024-06-15,referral,mobile,free_trial,2024-06-15 00:06:00.000000,,,,2024-06-15,,email_verified,1,0,0.1,,,,,
U00223,2024-09-13,organic,desktop,free_trial,,,,,2024-09-13,,signup,0,0,,,,,,
U00224,2024-03-14,organic,desktop,freemium,2024-03-14 01:02:15.047562,2024-03-16 03:14:58.639800,,2024-03-14 01:08:15.047562,2024-03-14,,first_feature_used,3,0,1.0375132116666668,0.1,50.112108955000004,,,
U00225,2024-09-20,organic,mobile,free_trial,,,,,2024-09-20,,signup,0,0,,,,,,
U00226,2024-04-21,paid_search,desktop,free_trial,2024-04-21 00:47:15.674465,2024-04-23 17:52:50.294669,2024-04-28 10:19:46.126446,2024-04-21 12:51:33.863050,2024-04-21,2024-04-26 17:11:14.560914,paid_conversion,5,1,0.7876873513888889,12.07171905138889,53.021231005277784,71.30674062361112,41.14210153666667,178.3294795683333
U00227,2024-10-22,paid_search,desktop,freemium,2024-10-22 00:06:00.000000,,,,2024-10-22,,email_verified,1,0,0.1,,,,,
U00228,2024-07-30,organic,desktop,freemium,2024-07-30 00:06:00.000000,,,,2024-07-30,,email_verified,1,0,0.1,,,,,
U00229,2024-07-18,organic,mobile,free_trial,2024-07-18 01:36:12.597494,,,,2024-07-18,,email_verified,1,0,1.6034993038888887,,,,,
U00230,2024-03-05,referral,desktop,freemium,,,,,2024-03-05,,signup,0,0,,,,,,
U00231,2024-06-18,organic,mobile,freemium,2024-06-18 03:04:19.659215,,,,2024-06-18,,email_verified,1,0,3.072127559722222,,,,,
U00232,2024-11-08,organic,desktop,free_trial,2024-11-08 00:06:00.000000,2024-11-09 20:55:04.838017,,2024-11-08 08:34:22.360971,2024-11-08,,first_feature_used,3,0,0.1,8.4728780475,36.34513251277778,,,
U00233,2024-01-08,paid_search,desktop,free_trial,2024-01-08 00:24:27.030169,2024-01-10 11:30:01.114834,2024-01-23 01:55:24.324312,2024-01-08 13:34:01.089610,2024-01-08,2024-01-17 20:30:29.588827,paid_conversion,5,1,0.40750838027777775,13.159460955833334,45.93334034,177.0079094425,125.4152043013889,361.92342342
U00234,2024-10-03,organic,desktop,freemium,2024-10-03 03:51:08.478888,,,,2024-10-03,,email_verified,1,0,3.8523552466666664,,,,,
U00235,2024-06-28,organic,mobile,freemium,,,,,2024-06-28,,signup,0,0,,,,,,
U00236,2024-09-19,paid_search,desktop,freemium,2024-09-19 03:39:32.530571,,,2024-09-19 14:15:22.752639,2024-09-19,,profile_completed,2,0,3.659036269722222,10.59728390777778,,,,
U00237,2024-08-30,organic,mobile,free_trial,2024-08-30 01:31:19.567113,2024-08-30 07:16:27.719150,,2024-08-30 07:10:27.719150,2024-08-30,,first_feature_used,3,0,1.5221019758333334,5.652264454722222,0.1,,,
U00238,2024-06-06,paid_search,desktop,freemium,,,,,2024-06-06,,signup,0,0,,,,,,
U00239,2024-04-22,paid_search,desktop,free_trial,2024-04-22 00:06:00.000000,,,2024-04-22 21:32:24.062930,2024-04-22,,profile_completed,2,0,0.1,21.440017480555557,,,,
U00240,2024-08-16,paid_search,desktop,freemium,2024-08-16 02:22:04.905436,2024-08-16 03:45:20.009182,,2024-08-16 03:39:20.009182,2024-08-16,,first_feature_used,3,0,2.3680292877777775,1.2875288183333333,0.1,,,
U00241,2024-02-21,organic,desktop,freemium,,,,,2024-02-21,,signup,0,0,,,,,,
U00242,2024-08-01,referral,desktop,free_trial,2024-08-01 02:01:26.656578,2024-08-04 23:20:16.662532,,2024-08-01 15:23:32.297044,2024-08-01,2024-08-12 20:07:41.805581,team_invited,4,0,2.0240712716666667,13.368233462777777,79.94565707999999,188.7903175136111,,
U00243,2024-02-04,organic,mobile,free_trial,2024-02-04 00:06:00.000000,,,,2024-02-04,,email_verified,1,0,0.1,,,,,
U00244,2024-08-25,paid_search,tablet,freemium,,,,,2024-08-25,,signup,0,0,,,,,,
U00245,2024-08-17,organic,mobile,freemium,,,,,2024-08-17,,signup,0,0,,,,,,
U00246,2024-01-31,paid_search,desktop,free_trial,2024-01-31 00:41:39.264446,,,2024-01-31 00:47:39.264446,2024-01-31,,profile_completed,2,0,0.6942401238888889,0.1,,,,
U00247,2024-10-03,organic,desktop,freemium,2024-10-03 00:06:00.000000,,,,2024-10-03,,email_verified,1,0,0.1,,,,,
U00248,2024-05-31,organic,mobile,free_trial,2024-05-31 01:43:33.901289,2024-05-31 01:55:33.901289,,2024-05-31 01:49:33.901289,2024-05-31,,first_feature_used,3,0,1.726083691388889,0.1,0.1,,,
U00249,2024-10-14,paid_search,desktop,free_trial,2024-10-14 00:06:00.000000,2024-10-14 00:18:00.000000,,2024-10-14 00:12:00.000000,2024-10-14,2024-10-14 00:24:00.000000,team_invited,4,0,0.1,0.1,0.1,0.1,,
U00250,2024-01-16,organic,mobile,free_trial,2024-01-16 03:52:23.325835,2024-01-16 04:04:23.325835,,2024-01-16 03:58:23.325835,2024-01-16,2024-01-24 00:02:33.619510,team_invited,4,0,3.8731460652777776,0.1,0.1,187.9695260208333,,
U00251,2024-03-06,organic,mobile,freemium,,,,,2024-03-06,,signup,0,0,,,,,,
U00252,2024-06-29,paid_search,desktop,free_trial,2024-06-29 00:21:23.487612,2024-06-29 00:33:23.487612,,2024-06-29 00:27:23.487612,2024-06-29,2024-06-29 11:42:15.027223,team_invited,4,0,0.35652433666666666,0.1,0.1,11.147649891944445,,
U00253,2024-03-09,referral,tablet,freemium,,,,,2024-03-09,,signup,0,0,,,,,,
U00254,2024-04-30,organic,mobile,free_trial,,,,,2024-04-30,,signup,0,0,,,,,,
U00255,2024-08-29,referral,desktop,freemium,,,,,2024-08-29,,signup,0,0,,,,,,
U00256,2024-02-22,paid_search,tablet,freemium,2024-02-22 00:06:00.000000,,,,2024-02-22,,email_verified,1,0,0.1,,,,,
U00257,2024-09-04,referral,desktop,free_trial,,,,,2024-09-04,,signup,0,0,,,,,,
U00258,2024-02-07,paid_search,desktop,free_trial,2024-02-07 00:06:00.000000,,,2024-02-07 00:12:00.000000,2024-02-07,,profile_completed,2,0,0.1,0.1,,,,
U00259,2024-03-04,paid_search,desktop,free_trial,2024-03-04 02:18:56.017131,,,2024-03-05 10:28:13.788521,2024-03-04,,profile_completed,2,0,2.315560314166667,32.154936497222224,,,,
U00260,2024-08-02,paid_search,desktop,free_trial,2024-08-02 00:06:00.000000,2024-08-02 12:25:00.616383,,2024-08-02 12:19:00.616383,2024-08-02,2024-08-08 23:01:08.779361,team_invited,4,0,0.1,12.216837884166667,0.1,154.6022674938889,,
U00261,2024-10-16,paid_search,desktop,freemium,2024-10-16 00:07:19.909200,,,,2024-10-16,,email_verified,1,0,0.122197,,,,,
U00262,2024-03-03,referral,tablet,freemium,2024-03-03 00:06:00.000000,,,,2024-03-03,,email_verified,1,0,0.1,,,,,
U00263,2024-04-19,organic,desktop,free_trial,,,,,2024-04-19,,signup,0,0,,,,,,
U00264,2024-12-03,organic,desktop,freemium,2024-12-03 00:22:41.362460,,,,2024-12-03,,email_verified,1,0,0.3781562388888889,,,,,
U00265,2024-12-27,organic,mobile,free_trial,2024-12-27 00:39:45.815993,,,,2024-12-27,,email_verified,1,0,0.6627266647222223,,,,,
U00266,2024-07-31,referral,desktop,free_trial,2024-07-31 02:29:57.464426,2024-07-31 20:31:56.515935,,2024-07-31 11:58:10.997102,2024-07-31,,first_feature_used,3,0,2.499295673888889,9.470425743333333,8.562644120277778,,,
U00267,2024-06-12,organic,mobile,free_trial,2024-06-12 01:55:53.113744,,,,2024-06-12,,email_verified,1,0,1.9314204844444445,,,,,
U00268,2024-05-06,paid_search,desktop,free_trial,2024-05-06 00:06:00.000000,,,2024-05-06 20:24:25.074248,2024-05-06,,profile_completed,2,0,0.1,20.30696506888889,,,,
U00269,2024-08-11,referral,tablet,freemium,2024-08-11 00:06:00.000000,,,2024-08-11 04:49:39.635393,2024-08-11,,profile_completed,2,0,0.1,4.727676498055556,,,,
U00270,2024-08-03,referral,mobile,free_trial,,,,,2024-08-03,,signup,0,0,,,,,,
U00271,2024-04-17,organic,desktop,freemium,2024-04-17 02:42:45.259553,,,2024-04-17 02:48:45.259553,2024-04-17,,profile_completed,2,0,2.7125720980555554,0.1,,,,
U00272,2024-01-09,paid_search,desktop,free_trial,2024-01-09 00:06:00.000000,2024-01-09 23:53:46.452947,,2024-01-09 13:20:37.134902,2024-01-09,2024-01-17 04:40:42.256517,team_invited,4,0,0.1,13.243648583888888,10.552588345833334,172.78216765833332,,
U00273,2024-02-25,referral,desktop,freemium,2024-02-25 01:15:24.876517,,,,2024-02-25,,email_verified,1,0,1.256910143611111,,,,,
U00274,2024-12-15,organic,tablet,free_trial,,,,,2024-12-15,,signup,0,0,,,,,,
U00275,2024-06-01,paid_search,mobile,free_trial,2024-06-01 00:06:00.000000,,,,2024-06-01,,email_verified,1,0,0.1,,,,,
U00276,2024-06-25,organic,desktop,free_trial,2024-06-25 03:00:28.976704,,,2024-06-25 05:45:39.831299,2024-06-25,,profile_completed,2,0,3.0080490844444445,2.753015165277778,,,,
U00277,2024-06-19,paid_search,desktop,free_trial,2024-06-19 00:06:00.000000,,,2024-06-19 00:12:00.000000,2024-06-19,,profile_completed,2,0,0.1,0.1,,,,
U00278,2024-10-12,paid_search,mobile,free_trial,2024-10-12 01:32:17.002412,,,2024-10-12 02:25:40.440954,2024-10-12,,profile_completed,2,0,1.5380562255555554,0.8898440394444445,,,,
U00279,2024-01-24,organic,desktop,free_trial,2024-01-24 01:43:41.274089,2024-01-24 01:55:41.274089,,2024-01-24 01:49:41.274089,2024-01-24,,first_feature_used,3,0,1.7281316913888887,0.1,0.1,,,
U00280,2024-01-31,organic,mobile,freemium,2024-01-31 02:43:49.475735,,,,2024-01-31,,email_verified,1,0,2.730409926388889,,,,,
U00281,2024-04-10,organic,mobile,free_trial,2024-04-10 00:06:00.000000,,,,2024-04-10,,email_verified,1,0,0.1,,,,,
U00282,2024-06-26,organic,desktop,freemium,2024-06-26 00:06:00.000000,,,,2024-06-26,,email_verified,1,0,0.1,,,,,
U00283,2024-09-01,paid_search,desktop,freemium,2024-09-01 02:35:12.341318,,,2024-09-01 10:52:25.435379,2024-09-01,,profile_completed,2,0,2.5867614772222223,8.2869705725,,,,
U00284,2024-06-28,organic,desktop,free_trial,2024-06-28 00:06:00.000000,,,2024-06-28 00:12:00.000000,2024-06-28,,profile_completed,2,0,0.1,0.1,,,,
U00285,2024-06-10,organic,desktop,freemium,2024-06-10 02:40:12.506793,,,2024-06-10 02:46:12.506793,2024-06-10,,profile_completed,2,0,2.6701407758333335,0.1,,,,
U00286,2024-12-08,paid_search,tablet,free_trial,2024-12-08 02:10:27.233355,,,2024-12-08 02:16:27.233355,2024-12-08,,profile_completed,2,0,2.1742314875,0.1,,,,
U00287,2024-02-28,paid_search,mobile,freemium,2024-02-28 00:06:00.000000,,,2024-02-29 02:44:12.128652,2024-02-28,,profile_completed,2,0,0.1,26.636702403333334,,,,
U00288,2024-07-27,paid_search,mobile,freemium,,,,,2024-07-27,,signup,0,0,,,,,,
U00289,2024-07-16,referral,desktop,freemium,2024-07-16 02:06:27.911382,,,2024-07-16 02:12:27.911382,2024-07-16,,profile_completed,2,0,2.107753161666667,0.1,,,,
U00290,2024-06-21,organic,desktop,free_trial,2024-06-21 00:06:00.000000,2024-06-21 00:18:00.000000,2024-06-30 08:54:38.151550,2024-06-21 00:12:00.000000,2024-06-21,2024-06-21 00:24:00.000000,paid_conversion,5,1,0.1,0.1,0.1,0.1,224.51059765277776,224.91059765277777
U00291,2024-10-21,referral,mobile,freemium,,,,,2024-10-21,,signup,0,0,,,,,,
U00292,2024-04-07,organic,desktop,free_trial,2024-04-07 01:36:43.143389,2024-04-08 09:59:11.198074,,2024-04-07 02:41:29.980577,2024-04-07,2024-04-08 10:05:11.198074,team_invited,4,0,1.6119842747222222,1.0796769966666666,31.29478263805556,0.1,,
U00293,2024-12-14,paid_search,desktop,free_trial,2024-12-14 00:06:00.000000,,,2024-12-14 00:12:00.000000,2024-12-14,,profile_completed,2,0,0.1,0.1,,,,
U00294,2024-05-01,referral,desktop,free_trial,2024-05-01 02:39:13.840996,,,2024-05-01 02:45:13.840996,2024-05-01,,profile_completed,2,0,2.653844721111111,0.1,,,,
U00295,2024-07-17,referral,mobile,free_trial,2024-07-17 00:22:49.246949,2024-07-21 16:37:08.886427,2024-07-21 16:49:08.886427,2024-07-17 07:39:14.295853,2024-07-17,2024-07-21 16:43:08.886427,paid_conversion,5,1,0.38034637472222227,7.273624695555555,104.96516404833332,0.1,0.1,112.81913511861111
